	gene_name	gene_symbol	ENSEMBL.tag	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000079260	transmembrane protein with metallophosphoesterase domain	ENSMUSG00000079260	Tmppe	0.459746281036388	2.97573386290557	1.74209969414363	0.186873001392785	0.95929585981795
ENSMUSG00000026510	transformation related protein 53 binding protein 2	ENSMUSG00000026510	Trp53bp2	0.31439875876142	4.71026867013416	1.74126588260882	0.18697851095774	0.959425749925861
ENSMUSG00000021209	protein phosphatase 4, regulatory subunit 4	ENSMUSG00000021209	Ppp4r4	0.56349020093509	0.487338012925117	1.74075769406159	0.187042850531686	0.959425749925861
ENSMUSG00000039686	zyg-11 related, cell cycle regulator	ENSMUSG00000039686	Zer1	0.333073193304882	4.40626608941461	1.73766604052497	0.18743482674885	0.961065015485123
ENSMUSG00000036873	RIKEN cDNA 2410004B18 gene	ENSMUSG00000036873	2410004B18Rik	-0.308315296149555	4.98449983000994	1.73583994133118	0.187666798088241	0.961129512487994
ENSMUSG00000057706	mex3 RNA binding family member B	ENSMUSG00000057706	Mex3b	-0.379008270783195	3.78409656185337	1.73567586310727	0.187687657468322	0.961129512487994
ENSMUSG00000019189	ring finger protein 145	ENSMUSG00000019189	Rnf145	0.327579447056304	6.04390232806036	1.73478270715127	0.187801252330739	0.961129512487994
ENSMUSG00000046856	G protein-coupled receptor 1	ENSMUSG00000046856	Gpr1	-0.313528101067083	5.46046139620907	1.73416322554738	0.187880087262967	0.961129512487994
ENSMUSG00000020409	SLU7 splicing factor homolog (S. cerevisiae)	ENSMUSG00000020409	Slu7	-0.273040878836192	5.70443218180149	1.73399143016701	0.187901956680195	0.961129512487994
ENSMUSG00000032690	2'-5' oligoadenylate synthetase 2	ENSMUSG00000032690	Oas2	-0.630435651749976	0.91436272588056	1.7338350010635	0.187921872558935	0.961129512487994
ENSMUSG00000030298	SEC13 homolog, nuclear pore and COPII coat complex component	ENSMUSG00000030298	Sec13	-0.2998971997585	6.96187434359646	1.73230826038751	0.188116379630752	0.961129512487994
ENSMUSG00000032902	solute carrier family 16 (monocarboxylic acid transporters), member 1	ENSMUSG00000032902	Slc16a1	0.317730767696403	7.85625099965548	1.73137117152866	0.188235880974637	0.961129512487994
ENSMUSG00000037070	RNA binding motif protein, X-linked like-1	ENSMUSG00000037070	Rbmxl1	-0.294717059183372	5.41185268559636	1.73108566164771	0.188272307902843	0.961129512487994
ENSMUSG00000022510	transformation related protein 63	ENSMUSG00000022510	Trp63	0.757231341520339	1.33093382688944	1.73103152247094	0.188279216203534	0.961129512487994
ENSMUSG00000035711	docking protein 3	ENSMUSG00000035711	Dok3	-0.536418766805374	0.432866611479193	1.72985613862105	0.188429271022697	0.961129512487994
ENSMUSG00000040488	latent transforming growth factor beta binding protein 4	ENSMUSG00000040488	Ltbp4	0.532133444185547	2.35821255240739	1.72920512241785	0.188512442599722	0.961129512487994
ENSMUSG00000026979	pleckstrin and Sec7 domain containing 4	ENSMUSG00000026979	Psd4	-0.291472449818847	6.24723803247476	1.72886254983994	0.188556225647525	0.961129512487994
ENSMUSG00000031592	pericentriolar material 1	ENSMUSG00000031592	Pcm1	0.295833833445085	5.35826757118059	1.72840058861285	0.188615286103994	0.961129512487994
ENSMUSG00000025903	lysophospholipase 1	ENSMUSG00000025903	Lypla1	0.293717872675845	6.57266119401522	1.72803040341283	0.188662628795574	0.961129512487994
ENSMUSG00000005506	CUGBP, Elav-like family member 1	ENSMUSG00000005506	Celf1	0.299277874353809	6.58018933396696	1.72724658489856	0.188762916392218	0.961129512487994
ENSMUSG00000062031	protein glucosylgalactosylhydroxylysine glucosidase	ENSMUSG00000062031	Pgghg	0.44203574264647	2.79644305572937	1.72696745311975	0.188798645584763	0.961129512487994
ENSMUSG00000053646	plexin B1	ENSMUSG00000053646	Plxnb1	0.378156498547872	6.06563763934399	1.72667718219272	0.188835808953854	0.961129512487994
ENSMUSG00000016477	E2F transcription factor 3	ENSMUSG00000016477	E2f3	0.37143460876791	4.21988206019932	1.72648905430906	0.18885989950471	0.961129512487994
ENSMUSG00000028843	SH3 domain binding glutamic acid-rich protein-like 3	ENSMUSG00000028843	Sh3bgrl3	-0.280410492506292	6.55970543745183	1.7262116024997	0.188895434883704	0.961129512487994
ENSMUSG00000032060	crystallin, alpha B	ENSMUSG00000032060	Cryab	-0.341809247911644	8.89767341891312	1.72422906465425	0.189149580421608	0.961141349056951
ENSMUSG00000025142	alveolar soft part sarcoma chromosome region, candidate 1 (human)	ENSMUSG00000025142	Aspscr1	-0.272405230303503	5.84192902961211	1.7241549121783	0.189159093900919	0.961141349056951
ENSMUSG00000038074	FK506 binding protein 14	ENSMUSG00000038074	Fkbp14	0.360110720849553	3.87661523991285	1.72269299394163	0.189346766280852	0.961141349056951
ENSMUSG00000023235	chemokine (C-C motif) ligand 25	ENSMUSG00000023235	Ccl25	-0.410199137802058	3.03660407634408	1.72247735185136	0.189374467483823	0.961141349056951
ENSMUSG00000032267	ubiquitin specific peptidase 28	ENSMUSG00000032267	Usp28	0.419408144409099	2.99677598313053	1.72193094062404	0.189444680154168	0.961141349056951
ENSMUSG00000041775	mitogen-activated protein kinase 1 interacting protein 1	ENSMUSG00000041775	Mapk1ip1	0.415790044091798	2.45066938328694	1.72051226172749	0.189627118988003	0.961141349056951
ENSMUSG00000038467	charged multivesicular body protein 4B	ENSMUSG00000038467	Chmp4b	-0.304392752767544	8.19102322870699	1.72030795930766	0.189653408666506	0.961141349056951
ENSMUSG00000022016	A kinase (PRKA) anchor protein 11	ENSMUSG00000022016	Akap11	0.32091852680943	4.82320582024143	1.71983397730711	0.189714417127674	0.961141349056951
ENSMUSG00000020330	hyaluronan mediated motility receptor (RHAMM)	ENSMUSG00000020330	Hmmr	0.375254602988515	3.65879837009748	1.71934270856725	0.189777674782786	0.961141349056951
ENSMUSG00000026134	DNA primase, p58 subunit	ENSMUSG00000026134	Prim2	-0.3413091387183	4.36520289332254	1.71912368836812	0.189805884588558	0.961141349056951
ENSMUSG00000078941	TATA-box binding protein associated factor 9	ENSMUSG00000078941	Taf9	-0.283816174746808	6.24156090904952	1.71797421921752	0.189954016384207	0.961141349056951
ENSMUSG00000022890	ATP synthase, H+ transporting, mitochondrial F0 complex, subunit F	ENSMUSG00000022890	Atp5j	-0.313186120642721	6.44563625446867	1.71784842459116	0.189970235683238	0.961141349056951
ENSMUSG00000025357	diacylglycerol kinase, alpha	ENSMUSG00000025357	Dgka	-0.435373291063631	4.22593630910358	1.71742157959559	0.190025282868877	0.961141349056951
ENSMUSG00000026011	cytotoxic T-lymphocyte-associated protein 4	ENSMUSG00000026011	Ctla4	-0.544516627134823	0.793246193500043	1.71687258060966	0.190096110727839	0.961141349056951
ENSMUSG00000061518	cytochrome c oxidase subunit 5B	ENSMUSG00000061518	Cox5b	-0.324714581845739	6.6970029371997	1.71665688790193	0.190123946252515	0.961141349056951
ENSMUSG00000003555	cytochrome P450, family 17, subfamily a, polypeptide 1	ENSMUSG00000003555	Cyp17a1	-0.351035549829718	5.18060175228628	1.71649699524912	0.190144583747953	0.961141349056951
ENSMUSG00000030890	integrin linked kinase	ENSMUSG00000030890	Ilk	-0.29666119555669	7.78068816933493	1.71641620622987	0.190155012255825	0.961141349056951
ENSMUSG00000031788	kinesin family member C3	ENSMUSG00000031788	Kifc3	0.294832689563936	5.73502208708579	1.71605997498315	0.190201003689086	0.961141349056951
ENSMUSG00000040459	arginine and glutamate rich 1	ENSMUSG00000040459	Arglu1	-0.298000231089084	5.23796807726841	1.71495916676123	0.190343206114926	0.961493934998342
ENSMUSG00000057003	myosin, heavy polypeptide 4, skeletal muscle	ENSMUSG00000057003	Myh4	-0.445071548029352	3.87546789954203	1.71312899962701	0.190579901575556	0.962323390420506
ENSMUSG00000028073	platelet endothelial aggregation receptor 1	ENSMUSG00000028073	Pear1	0.369732200266882	3.1966563989707	1.71137675761657	0.190806840638708	0.962558715385122
ENSMUSG00000020015	cyclin-dependent kinase 17	ENSMUSG00000020015	Cdk17	-0.288191632456066	5.33329132357657	1.7112732219552	0.190820259766292	0.962558715385122
ENSMUSG00000008855	histone deacetylase 5	ENSMUSG00000008855	Hdac5	0.290881215963049	5.43419684190568	1.71108981926285	0.190844033061668	0.962558715385122
ENSMUSG00000002307	Fas death domain-associated protein	ENSMUSG00000002307	Daxx	-0.26509338783812	5.85106709593279	1.7094906340929	0.191051471457625	0.963238998708685
ENSMUSG00000034974	death-associated protein kinase 3	ENSMUSG00000034974	Dapk3	-0.277103633268398	5.5135455309855	1.70765968486992	0.191289296174739	0.96371716223228
ENSMUSG00000033964	zinc finger and BTB domain containing 41	ENSMUSG00000033964	Zbtb41	0.351760040596308	4.04709755575607	1.70764269586569	0.191291504518422	0.96371716223228
ENSMUSG00000032194	KN motif and ankyrin repeat domains 2	ENSMUSG00000032194	Kank2	0.292578863957991	5.7692833618382	1.70680925999746	0.191399876582942	0.963897329908407
ENSMUSG00000041997	tousled-like kinase 1	ENSMUSG00000041997	Tlk1	0.273635584230188	5.58953536431444	1.70624600854541	0.191473157004728	0.963900705057931
ENSMUSG00000022661	CD200 antigen	ENSMUSG00000022661	Cd200	-0.448070594691711	3.11954563085217	1.7041751372172	0.191742864157111	0.96489254044187
ENSMUSG00000039254	protein-O-mannosyltransferase 1	ENSMUSG00000039254	Pomt1	0.359035483944531	3.85328952727729	1.7033426059222	0.191851416709698	0.965072965828437
ENSMUSG00000027220	synaptotagmin XIII	ENSMUSG00000027220	Syt13	-0.360548911421751	4.74477895191941	1.70180027944885	0.192052708030634	0.96535735947376
ENSMUSG00000027429	SEC23 homolog B, COPII coat complex component	ENSMUSG00000027429	Sec23b	-0.261834925697947	6.45220396610835	1.69965832863602	0.192332666333896	0.96535735947376
ENSMUSG00000003072	ATP synthase, H+ transporting, mitochondrial F1 complex, delta subunit	ENSMUSG00000003072	Atp5d	-0.305581040356392	7.29589968132274	1.69953105512156	0.1923493162911	0.96535735947376
ENSMUSG00000064326	SIVA1, apoptosis-inducing factor	ENSMUSG00000064326	Siva1	-0.311916470222274	5.36737352613298	1.69941812594098	0.192364091127704	0.96535735947376
ENSMUSG00000117942	NA	ENSMUSG00000117942	NA	0.38287733689926	3.19000755589306	1.69871936993041	0.192455540780913	0.96535735947376
ENSMUSG00000050761	glycoprotein Ib, beta polypeptide	ENSMUSG00000050761	Gp1bb	-0.380239677052162	4.23328015274963	1.69866091217327	0.192463193737576	0.96535735947376
ENSMUSG00000028706	NOL1/NOP2/Sun domain family, member 4	ENSMUSG00000028706	Nsun4	0.395858011076077	3.80522654070812	1.6986494844346	0.192464689833572	0.96535735947376
ENSMUSG00000029192	TBC1 domain family, member 14	ENSMUSG00000029192	Tbc1d14	0.29115454308037	5.45968112901851	1.69810352106698	0.192536182058994	0.96535735947376
ENSMUSG00000079184	M-phase phosphoprotein 8	ENSMUSG00000079184	Mphosph8	-0.278796789902698	5.42268708145701	1.69746611240535	0.192619688008989	0.96535735947376
ENSMUSG00000041890	GIT ArfGAP 2	ENSMUSG00000041890	Git2	-0.290375037728379	7.27343803042764	1.69734810833808	0.192635152184255	0.96535735947376
ENSMUSG00000026062	solute carrier family 9 (sodium/hydrogen exchanger), member 2	ENSMUSG00000026062	Slc9a2	0.409315371290734	2.67435654686435	1.695273570869	0.192907252768634	0.966053884376444
ENSMUSG00000040312	coiled-coil alpha-helical rod protein 1	ENSMUSG00000040312	Cchcr1	0.485422267663527	1.33523756212184	1.69517885055494	0.192919687192614	0.966053884376444
ENSMUSG00000034329	BRCA1 interacting protein C-terminal helicase 1	ENSMUSG00000034329	Brip1	0.527176165047168	1.40287911664371	1.69385408374457	0.193093694328276	0.966560630545951
ENSMUSG00000034807	collagen beta(1-O)galactosyltransferase 1	ENSMUSG00000034807	Colgalt1	0.32938478259863	7.22118242103093	1.69200474995699	0.193336909712651	0.967413296809437
ENSMUSG00000054293	purinergic receptor P2Y, G-protein coupled 10B	ENSMUSG00000054293	P2ry10b	0.550053584821928	0.370293290441816	1.68904319750849	0.193727144820725	0.969000696117229
ENSMUSG00000032327	stimulated by retinoic acid gene 6	ENSMUSG00000032327	Stra6	0.346414500331138	6.51404579801806	1.68786904937009	0.19388211370329	0.969371562615506
ENSMUSG00000039128	cell division cycle 123	ENSMUSG00000039128	Cdc123	-0.292006733817951	6.29836114950651	1.68737521814833	0.193947334863035	0.969371562615506
ENSMUSG00000041375	coiled-coil domain containing 9	ENSMUSG00000041375	Ccdc9	-0.300509544160074	4.86606799176987	1.6852218555348	0.19423203324317	0.969500163549467
ENSMUSG00000000958	solute carrier family 7 (cationic amino acid transporter, y+ system), member 7	ENSMUSG00000000958	Slc7a7	0.294183116179368	5.73689099866543	1.68487257116936	0.194278258552254	0.969500163549467
ENSMUSG00000090066	RIKEN cDNA 1110002E22 gene	ENSMUSG00000090066	1110002E22Rik	-0.657375936555795	0.823145234157448	1.68445628922455	0.194333367320886	0.969500163549467
ENSMUSG00000005378	BUD23, rRNA methyltransferase and ribosome maturation factor	ENSMUSG00000005378	Bud23	-0.315395796720839	5.08970728773543	1.68409931885709	0.194380638789295	0.969500163549467
ENSMUSG00000020282	rhomboid 5 homolog 1	ENSMUSG00000020282	Rhbdf1	-0.27752749708141	5.20429628005268	1.68400434811475	0.194393217466203	0.969500163549467
ENSMUSG00000020359	5-phosphohydroxy-L-lysine phospholyase	ENSMUSG00000020359	Phykpl	-0.350249666859556	3.59532568036892	1.68286095465504	0.194544732302156	0.969500163549467
ENSMUSG00000045730	adrenergic receptor, beta 2	ENSMUSG00000045730	Adrb2	0.55997195431301	1.29366256803126	1.68272053940465	0.194563348711481	0.969500163549467
ENSMUSG00000002957	adaptor-related protein complex 2, alpha 2 subunit	ENSMUSG00000002957	Ap2a2	0.291065726143594	7.64969676065498	1.6821479685414	0.194639282366942	0.969500163549467
ENSMUSG00000060586	histocompatibility 2, class II antigen E beta	ENSMUSG00000060586	H2-Eb1	-0.455437733793551	2.35291224543388	1.68174188928121	0.194693157119786	0.969500163549467
ENSMUSG00000071076	jun D proto-oncogene	ENSMUSG00000071076	Jund	-0.284277227850507	7.12083659700861	1.68145236878945	0.194731578611227	0.969500163549467
ENSMUSG00000004221	inhibitor of kappaB kinase gamma	ENSMUSG00000004221	Ikbkg	0.266914522474302	5.64570435694497	1.68111457874666	0.194776417038526	0.969500163549467
ENSMUSG00000055302	Morf4 family associated protein 1	ENSMUSG00000055302	Mrfap1	-0.362994686236967	9.16725579548813	1.67924158845281	0.195025258046216	0.970374925248693
ENSMUSG00000063108	zinc finger protein 26	ENSMUSG00000063108	Zfp26	0.386891705175964	3.57060362176846	1.67691516223363	0.195334859662742	0.970853669619423
ENSMUSG00000022203	embryonal Fyn-associated substrate	ENSMUSG00000022203	Efs	-0.314031605890929	5.65200895054143	1.67682716378981	0.195346581812444	0.970853669619423
ENSMUSG00000031381	phosphatidylinositol glycan anchor biosynthesis, class A	ENSMUSG00000031381	Piga	0.388555852484068	3.09439893590634	1.67654646359563	0.195383978995493	0.970853669619423
ENSMUSG00000027870	hydroxyacid oxidase 2	ENSMUSG00000027870	Hao2	0.779570092756022	0.703107955677313	1.67587233656753	0.195473825964345	0.970853669619423
ENSMUSG00000026185	insulin-like growth factor binding protein 5	ENSMUSG00000026185	Igfbp5	0.408584701063164	3.41325713458312	1.67577242884361	0.195487145679301	0.970853669619423
ENSMUSG00000035890	ring finger protein 126	ENSMUSG00000035890	Rnf126	-0.262487398540401	5.88067506576288	1.6748270123574	0.195613241380244	0.971116596605365
ENSMUSG00000019432	DEAD box helicase 39b	ENSMUSG00000019432	Ddx39b	-0.269235412232392	6.91816918532234	1.67235633465552	0.195943219910695	0.971255977479156
ENSMUSG00000029599	DEAD box helicase 54	ENSMUSG00000029599	Ddx54	-0.273691567431169	6.37970715634966	1.67193418312264	0.195999666760361	0.971255977479156
ENSMUSG00000025665	ribosomal protein S6 kinase polypeptide 6	ENSMUSG00000025665	Rps6ka6	0.362887373936669	7.23858724175901	1.6718551544937	0.196010235975604	0.971255977479156
ENSMUSG00000025372	brain-specific angiogenesis inhibitor 1-associated protein 2	ENSMUSG00000025372	Baiap2	-0.276637988645314	6.23254938817435	1.67155875513254	0.196049882096671	0.971255977479156
ENSMUSG00000006304	actin related protein 2/3 complex, subunit 2	ENSMUSG00000006304	Arpc2	-0.343087811822702	9.01943308760174	1.67143372896658	0.19606660830416	0.971255977479156
ENSMUSG00000020720	proteasome (prosome, macropain) 26S subunit, non-ATPase, 12	ENSMUSG00000020720	Psmd12	-0.291735747879145	6.41111720553856	1.67001057944884	0.196257117438589	0.971255977479156
ENSMUSG00000028937	acyl-CoA thioesterase 7	ENSMUSG00000028937	Acot7	-0.387304166259556	4.05301290494332	1.66937849665172	0.196341800386318	0.971255977479156
ENSMUSG00000030590	family with sequence similarity 98, member C	ENSMUSG00000030590	Fam98c	-0.380107115030457	3.02882075565733	1.66805032894714	0.196519880436191	0.971255977479156
ENSMUSG00000051235	GEN1, Holliday junction 5' flap endonuclease	ENSMUSG00000051235	Gen1	0.447435620017848	1.77349670970066	1.66796545493691	0.196531266731061	0.971255977479156
ENSMUSG00000078931	peptide deformylase (mitochondrial)	ENSMUSG00000078931	Pdf	-0.406084584801718	2.96961411818744	1.66735561295934	0.1966131029729	0.971255977479156
ENSMUSG00000025059	glycerol kinase	ENSMUSG00000025059	Gk	0.432377110426641	2.66611657227769	1.66619803941356	0.196768550552056	0.971255977479156
ENSMUSG00000001918	solute carrier family 1 (neutral amino acid transporter), member 5	ENSMUSG00000001918	Slc1a5	0.433343998807463	4.74615793451805	1.66578721961059	0.19682375310939	0.971255977479156
ENSMUSG00000020901	phosphoinositide-3-kinase regulatory subunit 5	ENSMUSG00000020901	Pik3r5	-0.599703742044571	1.16536033109021	1.66523924341609	0.196897413855869	0.971255977479156
ENSMUSG00000037197	RNA binding motif protein 17	ENSMUSG00000037197	Rbm17	-0.281589208554046	6.03087280355462	1.66461483992408	0.196981387592322	0.971255977479156
ENSMUSG00000001420	transmembrane protein 79	ENSMUSG00000001420	Tmem79	0.330038743325982	3.89560171882307	1.66449463659272	0.196997558115103	0.971255977479156
ENSMUSG00000039252	leucine-rich repeat LGI family, member 2	ENSMUSG00000039252	Lgi2	0.592159829984533	0.877182250630337	1.66415477963805	0.197043286270223	0.971255977479156
ENSMUSG00000033032	actin filament associated protein 1-like 1	ENSMUSG00000033032	Afap1l1	-0.296311617210844	6.23313021704567	1.6636065933811	0.197117071600084	0.971255977479156
ENSMUSG00000071054	scaffold attachment factor B	ENSMUSG00000071054	Safb	-0.261874887593167	6.23451633495712	1.66359490716589	0.19711864490565	0.971255977479156
